conf,heat,name,PSNR,SSIM,LPIPS,LRC PSNR
v3_VELOL_L_RAW_noisy,0,73,11.652267093799736,0.2716240362832237,0.7729182839393616,11.518565674632837
v3_VELOL_L_RAW_noisy,0,72,11.969809319124964,0.5350110803693388,0.5246231555938721,6.090151746321363
v3_VELOL_L_RAW_noisy,0,71,19.835172364169,0.7888432388751075,0.42531657218933105,12.429116859646875
v3_VELOL_L_RAW_noisy,0,70,14.966763125948972,0.5773918348933258,0.5804744958877563,8.144082104658661
v3_VELOL_L_RAW_noisy,0,69,15.965318064443215,0.4919863747542243,0.4693332314491272,12.37184656291716
v3_VELOL_L_RAW_noisy,0,68,12.495061399825376,0.5249354940458739,0.5612611174583435,6.792046660253824
v3_VELOL_L_RAW_noisy,0,67,9.577351564447483,0.3836780182081666,0.6053982973098755,8.574652443331946
v3_VELOL_L_RAW_noisy,0,66,15.584764194239053,0.5346708699854724,0.6371299028396606,6.578761427026505
v3_VELOL_L_RAW_noisy,0,65,14.493951078583189,0.5169210140326485,0.6042687892913818,6.3639186765163425
v3_VELOL_L_RAW_noisy,0,64,11.347501413935797,0.33323831436569007,0.7864878177642822,13.023415793089876
v3_VELOL_L_RAW_noisy,0,63,11.802076839847524,0.40754892582468605,0.5092926025390625,7.172099102630485
v3_VELOL_L_RAW_noisy,0,62,11.919955786074961,0.39324645308298334,0.6193767786026001,8.907644483177295
v3_VELOL_L_RAW_noisy,0,61,18.693523978578888,0.6952518508400733,0.4588845670223236,9.945293303704439
v3_VELOL_L_RAW_noisy,0,60,16.02836304914414,0.7327702061068047,0.508644163608551,17.62291311902725
v3_VELOL_L_RAW_noisy,0,59,13.65728203239948,0.631132711593014,0.3559584617614746,6.6316702028997305
v3_VELOL_L_RAW_noisy,0,58,19.250836504872424,0.8145195463208089,0.18601444363594055,15.704501096276914
v3_VELOL_L_RAW_noisy,0,57,9.793637712148621,0.34909772121070726,0.5066680908203125,14.295010386976825
v3_VELOL_L_RAW_noisy,0,56,14.253445900235333,0.5633263353119707,0.4516841471195221,9.095756705629086
v3_VELOL_L_RAW_noisy,0,55,16.99587784552667,0.43604529479039433,0.7117177248001099,15.441767993288135
v3_VELOL_L_RAW_noisy,0,54,14.349430438250577,0.5207803461684232,0.6201233863830566,11.099222775193923
v3_VELOL_L_RAW_noisy,0,53,10.955328450224753,0.25507873632708844,0.6748093366622925,11.109719909723347
v3_VELOL_L_RAW_noisy,0,52,13.264926556971485,0.42377547648990965,0.6228440999984741,7.8749649188138084
v3_VELOL_L_RAW_noisy,0,51,13.122024352510573,0.36835043842911247,0.49931958317756653,8.818787150657002
v3_VELOL_L_RAW_noisy,0,50,14.283733760999093,0.6155441462961346,0.4356636106967926,8.44436313487602
v3_VELOL_L_RAW_noisy,0,49,11.025822625219629,0.4199147724068373,0.6117748022079468,10.037168251744351
v3_VELOL_L_RAW_noisy,0,48,12.093340184506063,0.5155079451363288,0.5194478631019592,11.5958504114497
v3_VELOL_L_RAW_noisy,0,47,14.007402085416988,0.6852280091653129,0.4710315763950348,7.578152020810265
v3_VELOL_L_RAW_noisy,0,46,13.675322314159931,0.6051295140959618,0.5194379091262817,7.073193414514634
v3_VELOL_L_RAW_noisy,0,45,11.713472020781797,0.23969617428242587,0.8794331550598145,11.46221253180768
v3_VELOL_L_RAW_noisy,0,44,15.426827503334923,0.5548507085678419,0.5626654624938965,7.434120387561251
v3_VELOL_L_RAW_noisy,0,43,11.879674325361316,0.3053735858777719,0.7389026284217834,10.501772514724665
v3_VELOL_L_RAW_noisy,0,42,13.24145600569761,0.3320116502097313,0.8844788670539856,8.155925610647273
v3_VELOL_L_RAW_noisy,0,41,12.841005320169964,0.28414038101131,0.7290339469909668,10.68091719092995
v3_VELOL_L_RAW_noisy,0,40,14.792993164789312,0.47338864729426194,0.6278834342956543,7.836928668645509
v3_VELOL_L_RAW_noisy,0,39,12.745140070038241,0.24648221979701213,0.7759453058242798,8.944809375614641
v3_VELOL_L_RAW_noisy,0,38,13.704067771358144,0.3210370156599365,0.614399790763855,9.700756875356886
v3_VELOL_L_RAW_noisy,0,37,13.44753424272177,0.5067373864086895,0.5538695454597473,7.331663302350295
v3_VELOL_L_RAW_noisy,0,36,18.473813105733736,0.6491021546713975,0.3756866455078125,14.349720722830845
v3_VELOL_L_RAW_noisy,0,35,13.450958672277471,0.5269640764984208,0.5731502175331116,7.402463749490442
v3_VELOL_L_RAW_noisy,0,34,14.386050684123433,0.5795332232820349,0.3635845482349396,11.400850452167678
v3_VELOL_L_RAW_noisy,0,33,11.771131040571257,0.1731063311262109,0.792252242565155,15.809160203435336
v3_VELOL_L_RAW_noisy,0,32,18.18681991205786,0.8423245364148466,0.34223127365112305,10.237775074430317
v3_VELOL_L_RAW_noisy,0,31,9.626138318469893,0.23868410451454294,0.6686410903930664,9.57785193124207
v3_VELOL_L_RAW_noisy,0,30,18.10981881936013,0.5686218361716682,0.3298332393169403,14.919198788486781
v3_VELOL_L_RAW_noisy,0,29,11.314124928481117,0.30535227542563526,0.7240650653839111,7.717287558289438
v3_VELOL_L_RAW_noisy,0,28,18.749292364803583,0.713645776021162,0.3016469478607178,9.999256715185254
v3_VELOL_L_RAW_noisy,0,27,17.611596653547966,0.74250815737514,0.33022886514663696,10.392781356274439
v3_VELOL_L_RAW_noisy,0,26,16.810385208257962,0.6894014273190231,0.4161060154438019,7.238716317743746
v3_VELOL_L_RAW_noisy,0,25,12.440090892102646,0.4890162087325319,0.4889802634716034,7.71870300643301
v3_VELOL_L_RAW_noisy,0,24,14.736281943705887,0.6912768270019232,0.327557772397995,7.547203268211129
v3_VELOL_L_RAW_noisy,0,23,14.616596144509304,0.7927206481481605,0.43296879529953003,11.48438334736823
v3_VELOL_L_RAW_noisy,0,22,13.497935799828015,0.3278569845054753,0.725784420967102,8.466851029210208
v3_VELOL_L_RAW_noisy,0,21,13.492203059284332,0.5525244166786908,0.6275593042373657,8.205818219805597
v3_VELOL_L_RAW_noisy,0,20,19.960950618978302,0.7977280590605664,0.24693334102630615,18.855149508703136
v3_VELOL_L_RAW_noisy,0,19,16.494454779225144,0.582569400852704,0.542669951915741,7.075059330184454
v3_VELOL_L_RAW_noisy,0,18,9.022019310076272,0.03608301633815763,0.8835155963897705,9.77406781423774
v3_VELOL_L_RAW_noisy,0,17,16.36245892825049,0.7519967313901474,0.3545299172401428,8.679917995771886
v3_VELOL_L_RAW_noisy,0,16,14.8549134784146,0.3025932028476733,0.8451981544494629,16.229194389444153
v3_VELOL_L_RAW_noisy,0,15,12.968972263248617,0.3621984493376029,0.5705956220626831,9.699948357603612
v3_VELOL_L_RAW_noisy,0,14,19.76797998705494,0.6750100470531237,0.3799664378166199,12.425421537296778
v3_VELOL_L_RAW_noisy,0,13,16.82554697691806,0.6297118956107376,0.4404994249343872,11.173864232688405
v3_VELOL_L_RAW_noisy,0,12,11.844310614140516,0.48038355557153195,0.46524351835250854,7.359002203566979
v3_VELOL_L_RAW_noisy,0,11,13.90148512000314,0.46735681440866783,0.47298887372016907,9.237520464231784
v3_VELOL_L_RAW_noisy,0,10,12.485275319510656,0.42933630771879927,0.5914021134376526,8.686492960979864
v3_VELOL_L_RAW_noisy,0,9,10.908031585643457,0.584977374923057,0.5857915282249451,11.63567416548936
v3_VELOL_L_RAW_noisy,0,8,18.649426175244095,0.6848579097674069,0.42470502853393555,13.961687372579487
v3_VELOL_L_RAW_noisy,0,7,14.640464941712974,0.4313918608952385,0.5150355696678162,10.362947339624874
v3_VELOL_L_RAW_noisy,0,6,16.641118726879192,0.7188151937186289,0.4228854179382324,9.507487701347564
v3_VELOL_L_RAW_noisy,0,5,10.657790254203425,0.5647291686837518,0.5255801677703857,7.122830291632369
v3_VELOL_L_RAW_noisy,0,4,13.793650038866607,0.429531946938949,0.46136218309402466,9.821332545329755
v3_VELOL_L_RAW_noisy,0,3,12.69474931125785,0.325719964394147,0.622868537902832,14.527158934618448
v3_VELOL_L_RAW_noisy,0,2,16.200148609205932,0.5083568389847608,0.37980830669403076,9.685619818360944
v3_VELOL_L_RAW_noisy,0,1,15.13598512535161,0.6351609474574186,0.39668017625808716,9.730643623216661
v3_VELOL_L_RAW_noisy,0,0,19.53126362273316,0.611814151120743,0.43755480647087097,9.206683935527503
