conf,heat,name,PSNR,SSIM,LPIPS,LRC PSNR
LOL_VELOL_L_smallNet,0,99,19.441609948259043,0.5989334961452432,0.5722260475158691,18.96385495989771
LOL_VELOL_L_smallNet,0,98,17.414460063612683,0.5446576094154457,0.5064305067062378,13.917507879281839
LOL_VELOL_L_smallNet,0,97,13.019556520523336,0.3371126643077264,0.7225137948989868,6.943424237708676
LOL_VELOL_L_smallNet,0,96,14.765726194167769,0.3663494684358587,0.7038761377334595,9.912712621552405
LOL_VELOL_L_smallNet,0,95,14.68229928411558,0.2695539287408842,0.677466630935669,10.366086503099892
LOL_VELOL_L_smallNet,0,94,15.46596393849525,0.6991284816239116,0.45209765434265137,14.53086718791875
LOL_VELOL_L_smallNet,0,93,15.696861987885235,0.3300676531705084,0.9060865640640259,10.670676361926695
LOL_VELOL_L_smallNet,0,92,18.665476831489983,0.8475632089687827,0.25453293323516846,14.88609885912862
LOL_VELOL_L_smallNet,0,91,22.536339656690814,0.8683473409849409,0.14852464199066162,17.585906000118378
LOL_VELOL_L_smallNet,0,90,16.026519111301894,0.4142517787506143,0.7376943826675415,10.69036764839343
LOL_VELOL_L_smallNet,0,89,17.337992382214274,0.8541254793662215,0.1389276087284088,18.828701896016256
LOL_VELOL_L_smallNet,0,88,21.810864795319542,0.9045485041807098,0.10754524916410446,16.136679115168718
LOL_VELOL_L_smallNet,0,87,13.150255086677,0.2058887907146234,0.8514825105667114,6.5591049628562335
LOL_VELOL_L_smallNet,0,86,19.152908452966837,0.8405833827394599,0.1615721881389618,14.32373373776262
LOL_VELOL_L_smallNet,0,85,18.87479901059503,0.7376692902298271,0.2585502862930298,10.666795829415515
LOL_VELOL_L_smallNet,0,84,16.523617097249318,0.21727807072525607,0.9941230416297913,9.530295516012844
LOL_VELOL_L_smallNet,0,83,15.956313415589614,0.5799409283618715,0.5274416208267212,9.10616563886341
LOL_VELOL_L_smallNet,0,82,18.099074625843784,0.8217779486548054,0.23689430952072144,7.258096063559209
LOL_VELOL_L_smallNet,0,81,15.107612285071204,0.338502120549995,0.8348261713981628,8.700450344162402
LOL_VELOL_L_smallNet,0,80,15.258842260243417,0.579072729978596,0.3705962300300598,11.011514085398304
LOL_VELOL_L_smallNet,0,79,19.486769180867704,0.8542533777273194,0.14199432730674744,9.609952779291888
LOL_VELOL_L_smallNet,0,78,16.093502597834966,0.5627428395834051,0.47396957874298096,7.934583374834284
LOL_VELOL_L_smallNet,0,77,14.978032912564299,0.2612756855111818,0.8430264592170715,17.330309043742545
LOL_VELOL_L_smallNet,0,76,21.41900394772172,0.852582922002259,0.20215323567390442,17.47259779170362
LOL_VELOL_L_smallNet,0,75,20.167236478576434,0.6638241481099637,0.6221785545349121,14.629432330031364
LOL_VELOL_L_smallNet,0,74,16.779275297970862,0.7325196654773218,0.2075401097536087,15.920418402861154
LOL_VELOL_L_smallNet,0,73,14.850945247184306,0.27707810865243765,0.9107743501663208,12.070792026432695
LOL_VELOL_L_smallNet,0,72,17.072482870297854,0.4779407785650848,0.6915173530578613,7.094737060111042
LOL_VELOL_L_smallNet,0,71,20.78251148497911,0.8926234013549305,0.13821500539779663,13.872692408429954
LOL_VELOL_L_smallNet,0,70,17.773272553425677,0.7194245760310406,0.36352312564849854,8.107938942370101
LOL_VELOL_L_smallNet,0,69,21.98004310270707,0.7061857044157815,0.36904197931289673,14.669112065747989
LOL_VELOL_L_smallNet,0,68,17.01070170993456,0.3457704015547784,0.8586648106575012,7.34679188292106
LOL_VELOL_L_smallNet,0,67,13.493898338472034,0.409053429914667,0.7998537421226501,8.736168247427363
LOL_VELOL_L_smallNet,0,66,15.646069904792599,0.4089539491455368,0.7963836789131165,6.754437096053341
LOL_VELOL_L_smallNet,0,65,19.19166263803541,0.6790274635591673,0.34784072637557983,7.038398780397691
LOL_VELOL_L_smallNet,0,64,13.861325846410217,0.33160642728426043,0.7132447361946106,9.988229039374364
LOL_VELOL_L_smallNet,0,63,14.866789416305505,0.31358854296047245,0.6802783608436584,8.943243035783201
LOL_VELOL_L_smallNet,0,62,16.43052681937414,0.5557702706361212,0.5325106978416443,8.272278199927023
LOL_VELOL_L_smallNet,0,61,20.507906200958942,0.7760065655817365,0.28067874908447266,10.794604926787132
LOL_VELOL_L_smallNet,0,60,17.601989279089757,0.8059647782094365,0.2662949860095978,18.563769210707402
LOL_VELOL_L_smallNet,0,59,17.028072926061878,0.6045222898140851,0.4199844002723694,6.638477761053822
