conf,heat,name,PSNR,SSIM,LPIPS,LRC PSNR
v2_no_ccm_wb_gain,0,4,14.129718344858064,0.6735303302261306,0.49303901195526123,17.255912706315982
v2_no_ccm_wb_gain,0,3,13.768332882575304,0.6392103793200294,0.8205140233039856,21.78608394864622
v2_no_ccm_wb_gain,0,2,6.192540800139936,0.613600356927251,1.0961463451385498,16.288930530113085
v2_no_ccm_wb_gain,0,1,14.016268307508659,0.5695870502968496,0.7208641767501831,7.105742665137377
v2_no_ccm_wb_gain,0,0,13.427285136525644,0.6677063180250516,0.49805665016174316,15.686270102140734
